p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32
4.64832735061646,9.58812808990479,7.06570196151733,12.0888690948486,9.65439414978027,7.53881502151489,7.30427265167236,7.50405788421631,7.22668170928955,4.71171379089355,5.84102392196655,8.61147117614746,10.4376754760742,4.62333106994629,9.04881191253662,5.11168336868286,9.5834789276123,5.77559518814087,4.82621765136719,9.01297664642334,5.51003408432007,9.07255172729492,4.3412618637085,3.8250584602356,9.3450927734375,7.41468906402588,6.71576499938965,5.71888446807861,10.5761594772339,6.9415454864502,5.45940685272217,1.96641075611115
5.02388000488281,10.361026763916,7.65284633636475,12.8319492340088,10.3296365737915,8.17548370361328,7.81248760223389,8.11692047119141,7.68290996551514,5.14368343353271,6.29594993591309,9.1139612197876,11.1432151794434,5.06426286697388,9.4822940826416,5.53336143493652,9.58351039886475,6.37306261062622,5.2201189994812,9.76804065704346,6.04241561889648,9.73977279663086,4.65229177474976,4.18775939941406,10.0411596298218,7.96092700958252,7.17279434204102,6.15182685852051,11.109263420105,7.46113443374634,5.88992977142334,2.143714427948
5.39125967025757,11.0993251800537,8.22406005859375,13.5215005874634,10.9823865890503,8.78847122192383,8.30142116546631,8.71185207366943,8.11825180053711,5.56827354431152,6.73702716827393,9.58122158050537,11.8123388290405,5.49753284454346,9.89507579803467,5.94789409637451,9.58353614807129,6.95579433441162,5.60365056991577,10.4880886077881,6.56306409835815,10.376654624939,4.95496463775635,4.54543447494507,10.6933059692383,8.48738288879395,7.62051057815552,6.57700061798096,11.6001176834106,7.96483087539673,6.31289911270142,2.31095838546753
5.75168466567993,11.8066682815552,8.78025722503662,14.1644992828369,11.6134519577026,9.38069629669189,8.77476692199707,9.29002475738525,8.53760719299316,5.98561096191406,7.16669034957886,10.0216226577759,12.45090675354,5.92327451705933,10.2927103042603,6.35540294647217,9.58355712890625,7.52415370941162,5.97868394851685,11.1772737503052,7.07233476638794,10.9878282546997,5.25128078460693,4.89815330505371,11.3088321685791,8.99731540679932,8.05931949615479,6.99457979202271,12.0594005584717,8.45492267608643,6.72844839096069,2.46923613548279
6.10586309432983,12.4856185913086,9.32205200195312,14.7659378051758,12.2235698699951,9.95415687561035,9.23485565185547,9.85221862792969,8.94414615631104,6.39581966400146,7.58647203445435,10.4410486221313,13.0628271102905,6.34161901473999,10.6784925460815,6.7560076713562,9.58357620239258,8.07849502563477,6.34639167785645,11.8386249542236,7.57051420211792,11.5764007568359,5.54245185852051,5.24598455429077,11.8932819366455,9.49278926849365,8.48947811126709,7.40471076965332,12.4944067001343,8.93279647827148,7.1367073059082,2.61951923370361
6.45422124862671,13.1380805969238,9.8499174118042,15.3295936584473,12.813440322876,10.5102663040161,9.68318653106689,10.3990201950073,9.33993816375732,6.79902124404907,7.99735546112061,10.8436470031738,13.6507883071899,6.75269460678101,11.0543985366821,7.14982509613037,9.58359146118164,8.61916446685791,6.70752048492432,12.4744119644165,8.05785942077637,12.1445169448853,5.82921743392944,5.58899593353271,12.4508895874023,9.97515106201172,8.91118621826172,7.80752849578857,12.9101390838623,9.39933109283447,7.5378041267395,2.76267027854919
6.79702949523926,13.7655458450317,10.3642568588257,15.8584814071655,13.3837366104126,11.0500659942627,10.1207513809204,10.9309206008911,9.72634887695312,7.19533538818359,8.39999008178711,11.2323551177979,14.2167119979858,7.1566276550293,11.4216365814209,7.5369701385498,9.58360385894775,9.14649868011475,7.06255722045898,13.0863904953003,8.53461170196533,12.6937131881714,6.11203479766846,5.92725419998169,12.9849138259888,10.4453115463257,9.32462024688721,8.20316505432129,13.3100481033325,9.8551197052002,7.9318642616272,2.89945554733276
7.13447284698486,14.3692474365234,10.8654375076294,16.3551235198975,13.9351081848145,11.5743608474731,10.5482301712036,11.4483575820923,10.1042957305908,7.58487987518311,8.79482269287109,11.609263420105,14.762038230896,7.553542137146,11.7809677124023,7.917555809021,9.58361434936523,9.66082668304443,7.41182994842529,13.6759653091431,9.00100421905518,13.2251396179199,6.39119338989258,6.26082515716553,13.4978837966919,10.903920173645,9.72994709014893,8.59174823760986,13.6965322494507,10.300591468811,8.31901168823242,3.03055572509766
7.46668815612793,14.9502506256104,11.3538045883179,16.821704864502,14.4681844711304,12.0838012695312,10.9661140441895,11.9517402648926,10.4744081497192,7.96777009963989,9.18217372894287,11.9758701324463,15.2878971099854,7.9435601234436,12.1328887939453,8.29169368743896,9.5836238861084,10.1624689102173,7.75556993484497,14.2443008422852,9.45726203918457,13.7396974563599,6.66688060760498,6.5897741317749,13.9917821884155,11.3514652252197,10.127326965332,8.97340393066406,14.0712757110596,10.7360811233521,8.69936752319336,3.15657544136047
7.793785572052,15.5095090866089,11.8296909332275,17.2601757049561,14.9835720062256,12.5789375305176,11.3747758865356,12.4414577484131,10.8371334075928,8.34412002563477,9.56228923797607,12.3332624435425,15.7952213287354,8.32680130004883,12.4777450561523,8.65949249267578,9.58363151550293,10.6517391204834,8.09394836425781,14.7923898696899,9.90360641479492,14.2381267547607,6.93922328948975,6.91416501998901,14.4681854248047,11.7883367538452,10.5169162750244,9.3482551574707,14.4354810714722,11.1618709564209,9.0730504989624,3.27805161476135
8.11585998535156,16.0478954315186,12.2934169769287,17.672306060791,15.4818572998047,13.0602521896362,11.7745141983032,12.9178838729858,11.1928005218506,8.71404075622559,9.93536758422852,12.6822376251221,16.2848110198975,8.70338344573975,12.8157892227173,9.0210599899292,9.58363723754883,11.128942489624,8.42709922790527,15.3211069107056,10.3402528762817,14.721061706543,7.20831251144409,7.23406076431274,14.9283618927002,12.2148628234863,10.8988676071167,9.71642398834229,14.7900199890137,11.5782079696655,9.44017791748047,3.39546132087708
8.43299770355225,16.5662250518799,12.7452945709229,18.059720993042,15.9636077880859,13.5281820297241,12.1655826568604,13.3813810348511,11.5416622161865,9.0776424407959,10.3015766143799,13.0233917236328,16.7573776245117,9.0734224319458,13.1472206115723,9.37650108337402,9.58364295959473,11.5943756103516,8.75513553619385,15.8312377929688,10.7674121856689,15.1890649795532,7.47421741485596,7.54952383041382,15.3733501434326,12.6313323974609,11.2733306884766,10.0780296325684,15.1355409622192,11.9853210449219,9.80086421966553,3.50922799110413
8.74527835845947,17.0652656555176,13.1856260299683,18.4239292144775,16.4293727874756,13.9831323623657,12.5482044219971,13.8323020935059,11.8839235305786,9.43503379821777,10.6610660552979,13.3571767807007,17.2135677337646,9.43703174591064,13.472207069397,9.72591972351074,9.58364677429199,12.0483293533325,9.07815456390381,16.3235054016113,11.1852903366089,15.6426477432251,7.73699331283569,7.86061573028564,15.8040132522583,13.0380096435547,11.640453338623,10.4331884384155,15.4725389480591,12.3834238052368,10.1552228927612,3.61972832679749
9.05278015136719,17.5457496643066,13.6147079467773,18.7663345336914,16.8796825408936,14.425482749939,12.9225835800171,14.2709875106812,12.2197551727295,9.78631973266602,11.013973236084,13.6839475631714,17.6539859771729,9.7943229675293,13.7908954620361,10.0694189071655,9.58365058898926,12.4910869598389,9.39624404907227,16.7985782623291,11.5940885543823,16.0822868347168,7.99668788909912,8.16739654541016,16.2210845947266,13.4351406097412,12.0003786087036,10.7820158004761,15.8014059066772,12.7727222442627,10.5033655166626,3.72729635238647
9.35557651519775,18.008373260498,14.032826423645,19.0882530212402,17.3150501251221,14.8555946350098,13.288911819458,14.6977691650391,12.5493087768555,10.1316051483154,11.360426902771,14.0039873123169,18.0791988372803,10.1454057693481,14.1034212112427,10.4070978164673,9.58365345001221,12.922924041748,9.70948600769043,17.2570896148682,11.9940042495728,16.508430480957,8.25334358215332,8.46992683410645,16.6251926422119,13.822958946228,12.3532476425171,11.1246242523193,16.1224594116211,13.153413772583,10.8453998565674,3.83222937583923
9.65374088287354,18.4538059234619,14.4402627944946,19.3909149169922,17.7359714508057,15.2738151550293,13.6473693847656,15.1129713058472,12.8727207183838,10.4709930419922,11.70055103302,14.3175287246704,18.4897441864014,10.4903888702393,14.4099102020264,10.7390556335449,9.58365631103516,13.3441104888916,10.0179595947266,17.699634552002,12.3852310180664,16.9215049743652,8.50699996948242,8.76826477050781,17.0168914794922,14.2016897201538,12.6991987228394,11.461124420166,16.4359683990479,13.5256900787354,11.1814336776733,3.93479108810425
9.94734477996826,18.8826885223389,14.8372888565063,19.6754760742188,18.1429252624512,15.680477142334,13.9981298446655,15.5169076919556,13.1901178359985,10.8045835494995,12.0344638824463,14.6247711181641,18.886137008667,10.8293771743774,14.7104845046997,11.0653896331787,9.58365821838379,13.7549095153809,10.3217391967773,18.1267833709717,12.7679576873779,17.3219203948975,8.75769424438477,9.06246852874756,17.3966751098633,14.5715484619141,13.0383672714233,11.7916259765625,16.742166519165,13.8897380828857,11.5115728378296,4.03521585464478
10.236457824707,19.2956371307373,15.2241716384888,19.9430198669434,18.5363750457764,16.0759048461914,14.3413619995117,15.9098834991455,13.5016193389893,11.1324758529663,12.3622808456421,14.9258871078491,19.268871307373,11.1624755859375,15.0052604675293,11.386194229126,9.58366012573242,14.1555767059326,10.6208982467651,18.5390815734863,13.1423683166504,17.7100677490234,9.00546264648438,9.35259532928467,17.7649879455566,14.9327449798584,13.3708868026733,12.1162357330322,17.0412616729736,14.2457408905029,11.8359203338623,4.13371229171753
10.5211486816406,19.693244934082,15.6011695861816,20.1945648193359,18.91676902771,16.4604091644287,14.6772289276123,16.2921962738037,13.8073396682739,11.4547662734985,12.6841144561768,15.2210311889648,19.6384201049805,11.4897861480713,15.2943506240845,11.701563835144,9.58366107940674,14.5463609695435,10.9155073165894,18.9370498657227,13.5086441040039,18.0863265991211,9.25033950805664,9.63870239257812,18.1222381591797,15.2854833602905,13.6968879699707,12.43505859375,17.3334445953369,14.5938768386841,12.154577255249,4.23046541213989
10.8014860153198,20.0760841369629,15.9685354232788,20.4310684204102,19.2845401763916,16.8342933654785,15.0058908462524,16.664134979248,14.1073894500732,11.7715520858765,13.0000743865967,15.5103435516357,19.9952392578125,11.8114099502563,15.5778665542603,12.0115900039673,9.58366298675537,14.9275074005127,11.2056369781494,19.3211898803711,13.866961479187,18.4510631561279,9.49235916137695,9.92084503173828,18.4688053131104,15.6299629211426,14.0164976119995,12.748197555542,17.6188926696777,14.9343194961548,12.4676446914673,4.32563924789429
11.0775356292725,20.4447021484375,16.3265151977539,20.6534309387207,19.6401081085205,17.1978511810303,15.3275012969971,17.0259819030762,14.4018754959106,12.0829267501831,13.3102684020996,15.7939567565918,20.3397693634033,12.1274452209473,15.8559150695801,12.3163633346558,9.58366394042969,15.2992534637451,11.4913558959961,19.6919860839844,14.217493057251,18.804630279541,9.7315559387207,10.1990776062012,18.8050422668457,15.9663772583008,14.3298416137695,13.0557537078857,17.8977737426758,15.2672386169434,12.775218963623,4.41938018798828
11.3493633270264,20.7996273040771,16.675350189209,20.8624973297119,19.9838771820068,17.5513687133789,15.6422128677368,17.3780117034912,14.6909027099609,12.3889827728271,13.6148023605347,16.0719928741455,20.6724319458008,12.4379892349243,16.1286029815674,12.6159725189209,9.583664894104,15.6618309020996,11.7727308273315,20.0499038696289,14.5604085922241,19.1473731994629,9.96796226501465,10.4734544754028,19.1312828063965,16.2949161529541,14.6370429992676,13.3578271865845,18.1702461242676,15.5928010940552,13.0773983001709,4.51181840896606
11.6170339584351,21.1413688659668,17.0152721405029,21.0590629577637,20.3162384033203,17.8951244354248,15.950174331665,17.7204895019531,14.974573135376,12.6898107528687,13.9137783050537,16.3445701599121,20.9936389923096,12.7431373596191,16.3960342407227,12.9105062484741,9.58366584777832,16.0154647827148,12.0498275756836,20.3953914642334,14.8958740234375,19.479621887207,10.2016115188599,10.7440299987793,19.4478416442871,16.6157627105713,14.9382219314575,13.6545152664185,18.4364624023438,15.911169052124,13.3742761611938,4.60306930541992
11.8806104660034,21.4704170227051,17.3465099334717,21.24387550354,20.6375713348389,18.2293872833252,16.2515296936035,18.053674697876,15.2529859542847,12.985499382019,14.2072992324829,16.6117992401123,21.3037853240967,13.0429830551147,16.6583080291748,13.2000494003296,9.58366584777832,16.3603782653809,12.3227119445801,20.7288799285889,15.2240505218506,19.8016986846924,10.4325351715088,11.0108556747437,19.7550220489502,16.9290981292725,15.2334966659546,13.9459142684937,18.696569442749,16.2225017547607,13.6659460067749,4.69323539733887
12.1401557922363,21.7872428894043,17.6692848205566,21.4176387786865,20.9482421875,18.5544204711914,16.5464210510254,18.3778190612793,15.5262393951416,13.2761373519897,14.4954643249512,16.8737907409668,21.60325050354,13.3376188278198,16.9155254364014,13.4846868515015,9.58366680145264,16.6967849731445,12.5914478302002,21.0507888793945,15.5450963973999,20.1139144897461,10.6607656478882,11.2739839553833,20.0531120300293,17.2350978851318,15.5229825973511,14.2321186065674,18.9507102966309,16.5269546508789,13.9524984359741,4.78240776062012
12.3957319259644,22.0923004150391,17.9838123321533,21.5810127258301,21.2486038208008,18.8704776763916,16.8349876403809,18.6931686401367,15.7944288253784,13.5618104934692,14.7783718109131,17.1306495666504,21.8924026489258,13.6271352767944,17.1677837371826,13.7645015716553,9.58366680145264,17.0248928070068,12.8560981750488,21.3615188598633,15.8591661453247,20.4165706634521,10.8863334655762,11.5334663391113,20.3423881530762,17.5339336395264,15.8067932128906,14.5132207870483,19.1990242004395,16.8246803283691,14.2340240478516,4.87066793441772
12.6473989486694,22.3860263824463,18.29030418396,21.7346172332764,21.5389995574951,19.177806854248,17.1173648834229,18.9999618530273,16.0576496124268,13.8426036834717,15.0561170578003,17.3824768066406,22.1715965270996,13.91162109375,17.4151802062988,14.0395755767822,9.58366775512695,17.3449096679688,13.1167249679565,21.6614589691162,16.1664123535156,20.7099628448486,11.1092700958252,11.7893533706665,20.6231155395508,17.8257732391357,16.0850391387939,14.7893114089966,19.4416446685791,17.1158256530762,14.5106105804443,4.95808744430542
12.8952169418335,22.6688423156738,18.5889644622803,21.8790378570557,21.8197574615479,19.4766502380371,17.393684387207,19.2984294891357,16.3159923553467,14.1186008453369,15.3287935256958,17.629373550415,22.4411773681641,14.1911640167236,17.6578063964844,14.3099889755249,9.58366775512695,17.6570339202881,13.3733901977539,21.9509830474854,16.466983795166,20.9943714141846,11.3296070098877,12.0416946411133,20.8955535888672,18.1107807159424,16.3578300476074,15.0604801177979,19.6787033081055,17.4005374908447,14.7823448181152,5.04473114013672
13.1392450332642,22.9411525726318,18.8799953460693,22.0148239135742,22.0911998748779,19.767240524292,17.6640777587891,19.5888004302979,16.5695476531982,14.3898830413818,15.5964946746826,17.8714370727539,22.7014751434326,14.4658498764038,17.8957538604736,14.5758209228516,9.58366870880127,17.9614582061768,13.6261529922485,22.2304553985596,16.7610244750977,21.2700729370117,11.5473737716675,12.2905387878418,21.159948348999,18.3891162872314,16.6252746582031,15.3268146514893,19.910327911377,17.6789588928223,15.0493116378784,5.13065576553345
13.3795404434204,23.20334815979,19.1635894775391,22.1424903869629,22.3536357879639,20.0498065948486,17.9286708831787,19.8712921142578,16.8184051513672,14.6565313339233,15.8593111038208,18.1087627410889,22.952808380127,14.7357635498047,18.129114151001,14.8371486663818,9.58366870880127,18.2583751678467,13.8750734329224,22.50022315979,17.0486755371094,21.5373344421387,11.7626008987427,12.5359354019165,21.416540145874,18.6609363555908,16.8874759674072,15.5884008407593,20.1366443634033,17.9512271881104,15.311595916748,5.21591234207153
13.6161603927612,23.4558048248291,19.4399394989014,22.262523651123,22.6073627471924,20.3245697021484,18.1875896453857,20.1461181640625,17.062650680542,14.9186248779297,16.1173324584961,18.3414421081543,23.1954860687256,15.0009870529175,18.3579769134521,15.0940494537354,9.58366870880127,18.5479698181152,14.1202096939087,22.7606239318848,17.3300762176514,21.7964134216309,11.9753170013428,12.7779312133789,21.6655616760254,18.9263916015625,17.1445369720459,15.8453235626221,20.3577747344971,18.2174797058105,15.569278717041,5.30054569244385
